,original_text,disfluent_text,binary_label,token_tags
2893,What is one issue that adds to the complexity of a pharmacist's job?,"What is one complexity, ugh, issue that adds to the complexity of a pharmacist's job?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2894,What does civil disobedience protest against?,"What does civil rights movement protest against or rather civil disobedience, what does it protest against?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2895,What smaller weaker swimmers do amphipods feed on?,What smaller weaker swimmers do spiders er uh  amphipods feed on?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2896,Who was the leader of the Islamist regime in Sudan?,Who was the leader of the Turabi no the Islamist regime in Sudan?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2897,Where were the Germanic tribes not originally located?,How were the or no make that where were the Germanic tribes not originally located?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2898,Where did rejection from governmental and religious groups come from?,Where did the Deobandi movement no no the rejection from governmental and religious groups come from?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2899,Colonies were a sign of what amongst Asian countries?,"Colonies were a sign of what amongst South Pacific, sorry uh Asian countries?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2900,Who did the government refuse to pay?,How wait rather who did the government refuse to pay?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2901,What region of the Rhine was changed by the Rhine Straightening program?,What region of the Rhine was changed by the Grand Canal d'Alsace no the Rhine Straightening program?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2902,How many Examination Boards exist in India?,What body no how many Examination Boards exist in India?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2903,What was the Yuan's plastic money called?,What was the Chao's not that the Yuan's plastic money called?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2904,What kind of animals are cilia considered?,What kind of animals are ctenophores uh cilia considered?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F']"
2905,"If a force is pointing horizontally to the northeast, how many forces can you split the force into?","If a force is pointing horizontally to the northeast, how many components no sorry forces can you split the force into?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2906,What happens when business underpays their workers?,What happens when production no business underpays their workers?,D,"['F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2907,Many of whose key figures returned to parliament?,Many of whose key figures returned to government or no actually to parliament?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
2908,Where weren't populations centered in colonies?,How nope I mean where weren't populations centered in colonies?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2909,What is a requirement of online pharmacies that issue drugs without a prescription?,"What is a requirement of online pharmacies that issue drugs with, no wait, without a prescription?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2910,"Up until 1990, Saudi Arabia played an important role in restraining what groups?","What monarchy or rather up until 1990, Saudi Arabia played an important role in restraining what groups?",D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2911,What reports did Michael Oppenheimer suggest needed to contain a broad exploration of certainties?,What reports did Michael Oppenheimer suggest published the State of the Planet oops er needed to contain a broad exploration of certainties?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2912,What impact does higher worker productivity and leveled pay have on lower earners?,How does or no make that what impact does higher worker productivity and leveled pay have on lower earners?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2913,What is the Island off of the German shore of the Rhine that this warm and cold water meet?,How much or rather what is the Island off of the German shore of the Rhine that this warm and cold water meet?,D,"['D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2914,Ediacaran eoandromeda can be regarded to represent what?,Why are sorry Ediacaran eoandromeda can be regarded to represent what?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2915,When was the Office of Eastern Medicine founded?,"When was the Office of Western, sorry make that, Eastern Medicine founded?",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2916,How many geomorphologic formations is Warsaw on?,How many moraine plateau no um geomorphologic formations is Warsaw on?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2917,What are some causes of reduced immune function in developed countries?,What are some causes of diminished no no a reduced immune function in developed countries?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2918,What is the sea level of the English Channel?,"What is the sea level of the Rhine, no I'm sorry, the English Channel?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2919,What was used by the West to justify control over eastern territories?,"What was used by the East, ugh I meant West to justify control over eastern territories?",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2920,Excessive bureaucratic red tape isn't one of the reasons for what type of ownership?,Excessive bureaucratic red tape is hold on isn't one of the reasons for what type of ownership?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2921,What is the name of the student improvisational theater troupe?,What is the name of the Recognized Student Organizations no the student improvisational theater troupe?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2922,Why did Vilnius become the capital of the Commonwealth?,When did Why did Vilnius become the capital of the Commonwealth?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2923,Matter particles are shown as what kind of lines in a Feynman diagram?,"Matter particles are shown as what kind of lines in a anti-matter diagram, oops make that the Feynman diagram?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2924,Who separated a number of earlier theories into a set of 20 scalar equations?,What or rather who separated a number of earlier theories into a set of 20 scalar equations?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2925,From whom were the movement that Eliot followed derived?,What conviction or like tell me from whom were the movement that Eliot followed derived?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2926,What is included in Medication Therapy Management?,What isn't included in Medication Therapy Management or rather what is?,D,"['F', 'F', 'D', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F']"
2927,Colonialism often means a country doing what?,Colonialism often means a country doing which um I mean what?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
2928,What is another word for seafloor spreading?,When uh what is another word for seafloor spreading?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2929,What pushes businesses to increase pressures on workers?,What impact does i mean what pushes businesses to increase pressures on workers?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2930,What is formed when a phagosome fuses with a lysosome?,"What is formed when a phagosome fuses with an invertebrate, sorry a lysosome?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2931,When was Greek and Indian literature destroyed by conquests?,When was Muslim or no make that Greek and Indian literature destroyed by conquests?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2932,A decline in Scottish nationalism during the 1960s fueled what?,A decline in Scottish nationalism during the 1960s fueled who umm rather what?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F']"
2933,Is what industry was attracted to Jacksonville in the early nineteenth century?,"Is what industry was produced, no, attracted to Jacksonville in the early nineteenth century?",D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2934,How are the statocysts spaced?,How are the statocysts split up no I mean spaced?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
2935,What types of organizations are on a decline in the US which adversely effects economic mobility?,What types of business or sorry organizations are on a decline in the US which adversely effects economic mobility?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2936,What evolved in later vertebrates?,What is er uh what evolved in later vertebrates?,D,"['F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2937,In which decade did the university begin several thousand dollar expansion projects?,In which decade did the business umm rather university begin several thousand dollar expansion projects?,D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2938,Who does a gender pay gap tend to favor?,How does no who does a gender pay gap tend to favor?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2939,"Besides drugs, what else do specialty pharmacies provide?","Besides drugs, which or no I mean what else do specialty pharmacies provide?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2940,Were the centers profitable,Were the centers  a loss or rather profitable?,D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'D']"
2941,Where is Visa Inc. located?,"Where is Visa Inc. in gestation, I mean where is it located?",D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
2942,What doesn't private ownership create a situation of?,"What doesn't unearned property income create a situation of, sorry about that I mean, what doesn't private ownership create a situation of?",D,"['F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2943,What did Thoreau believe about talking to police officers?,"What did Thoreau believe about talking to the activist community, no it was actually the police officers?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2944,What museum preserves the memory of independence?,Where can er what museum preserves the memory of independence?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2945,"Refineries, process chemical, power generation, mills and manufacturing plants are under what sector of construction?","Refineries, process chemical, power generation, mills and manufacturing plants are under what category no sector of construction?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'F', 'F', 'F', 'F']"
2946,What is an example of major civil disobedience in South Africa?,How was the occupation no what is an example of major civil disobedience in South Africa?,D,"['D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2947,When did Great Britain gain its colonies in North America?,When did Spain no Great Britain gain its colonies in North America?,D,"['F', 'F', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2948,When is the latest most Marxists claim imperialism as an extension of capitalism has its roots,Where is the latest no make that when is the latest most Marxists claim imperialism as an extension of capitalism has its roots?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D']"
2949,When did tides and currents similar to our current system begin?,At what rate no I mean when did tides and currents similar to our current system begin?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2950,Who wrote about the great pestilence in 1893?,Who wrote about the great pestilence in 1908 no huh sorry 1893?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
2951,What is 'grey literature'?,What organization no i meant to say what is 'grey literature'?,D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2952,How did Saint-Girard respond to Washington?,"How did Saint-Girard respond to Jacques Legardeur de Saint-Pierre, oh make that to Washington?",D,"['F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F']"
2953,When is the earliest Britain had an imperialist policy?,"When is the earliest Britain had a trading policy, sorry I mean an imperialist policy?",D,"['F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2954,What former studio in Jacksonville has been converted to a modern film Museum?,What former studio in Jacksonville has been designed nope not that but converted to a modern film Museum?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2955,Which timeline is the most accurate?,Which timeline is the fourth scale no the most accurate?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F']"
2956,What is a virtual connection?,Which is a no make that what is a virtual connection?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F']"
2957,What is released by pores in the comb rows?,"Where are the, no actually, what is released by pores in the comb rows?",D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2958,What cell type is also used for immune response in most types of invertebrate life?,"What are the, well actually, what cell type is also used for immune response in most types of invertebrate life?",D,"['F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2959,When did Napoleon die?,"When did Louis XIV, sorry I meant to say Napoleon, when did he die?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'D', 'D', 'D', 'F', 'F']"
2960,DECnet II protocols were designed by who?,What evolved into a seven-layer OSI-compliant networking protocol really the DECnet II protocols were designed by who?,D,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2961,Who stated he did not want Israel to vanish?,When no sorry Who stated he did not want Israel to vanish?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2962,What do toxins that fail to enter an organism encounter?,What do microbes no instead toxins that fail to enter an organism encounter?,D,"['F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2963,Who did Gegeen appoint as grand chancellor?,How no who did Gegeen appoint as grand chancellor?,D,"['D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2964,What political response was convening in June/July 1754?,What political response was formalized no was convening in June/July 1754?,D,"['F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F']"
2965,Which law is a rule of vector addition?,What force no which law is a rule of vector addition?,D,"['D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2966,Who loved Warsaw so much that he kept putting it in his poems?,"Who loved Art Deco, I mean, Warsaw so much that he kept putting it in his poems?",D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F']"
2967,Who defeated Montcalm at Quebec?,Who defeated the French no make that Montcalm at Quebec?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
2968,When does a T cell identify pathogens?,When does an activated B cell no what does a um T cell identify pathogens?,D,"['F', 'F', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'F', 'D', 'F', 'F', 'F', 'F', 'F']"
2969,What kind of deprivation results in diminished immune response and lower antibody production?,What kind of deprivation results in diminished immune response and higher no no lower antibody production?,D,"['F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'F', 'F', 'F', 'F']"
